id,domain,space_id,intent,command,command_ko,expect,why,d,tier,context,targets,target_svc
G00181,농장,FARM03,기기제어,Turn on the field lights.,밭 조명 켜.,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2,
G00192,농장,FARM01,기기제어,can you change the lights to blue?,조명 파란색으로 바꿔 줄래?,refuse,no_device,D1,T0,none,,
G00193,농장,FARM01,기기제어,I'd like you to set a calmer tone.,차분한 톤으로 맞춰 줬으면 해.,refuse,no_device,D1,T0,none,,
G00194,농장,FARM04,기기제어,could you set the lights to blue?,조명 파란색으로 바꿔 줄 수 있어?,refuse,no_device,D1,T0,none,,
G00195,농장,FARM01,기기제어,Turn the lights red,조명 빨간색으로 켜,refuse,no_device,D1,T0,none,,
G00196,농장,FARM04,기기제어,Change the lights to pink.,조명 분홍색으로 바꿔.,refuse,no_device,D1,T0,none,,
G00197,농장,FARM04,기기제어,please make the lights amber.,조명 호박색으로 좀 해 줘.,refuse,no_device,D1,T0,none,,
G00198,농장,FARM04,기기제어,can you set the lights to daylight white?,조명 주광색으로 바꿔 줄래?,refuse,no_device,D1,T0,none,,
G00199,농장,FARM04,기기제어,I'd like you to turn the lights red.,조명 빨간색으로 켜 줬으면 해.,refuse,no_device,D1,T0,none,,
G00200,농장,FARM01,기기제어,could you change the lights to orange?,조명 주황색으로 바꿔 줄 수 있어?,refuse,no_device,D1,T0,none,,
G00201,농장,FARM01,기기제어,Make the lights warm white,조명 전구색으로 해,refuse,no_device,D1,T0,none,,
G00202,농장,FARM04,기기제어,Give this room some color.,방에 색 좀 넣어 줘.,refuse,no_device,D1,T0,none,,
G00203,농장,FARM04,기기제어,please turn the lights pink.,조명 분홍색으로 좀 켜 줘.,refuse,no_device,D1,T0,none,,
G00204,농장,FARM04,기기제어,can you change the lights to orange?,조명 주황색으로 바꿔 줄래?,refuse,no_device,D1,T0,none,,
G00220,농장,FARM03,기기제어,This white light is harsh.,이 흰 불빛이 눈부셔.,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2,
G00234,농장,FARM03,기기제어,Change the lights to red,조명 전부 빨간색으로 바꿔,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2,
G00240,농장,FARM02,기기제어,could you switch all the lights on?,모든 조명 켜 줄 수 있어?,execute,,D1,T0,none,FARM02_Barn_Light_1 FARM02_Barn_Light_2 FARM02_Barn_Light_3 FARM02_Barn_Light_4,
G00252,농장,FARM03,기기제어,can you make the lights green?,조명 전부 초록색으로 해 줄래?,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2,
G00264,농장,FARM02,기기제어,Set the lights to red,조명 전부 빨간색으로 바꿔,execute,,D1,T0,none,FARM02_Barn_Light_1 FARM02_Barn_Light_2 FARM02_Barn_Light_3 FARM02_Barn_Light_4,
G00350,농장,FARM01,기기제어,could you brighten this place up?,여기 좀 밝게 해 줄 수 있어?,ask,,D1,T0,none,FARM01_Greenhouse_GrowLight_1 FARM01_Greenhouse_GrowLight_2 FARM01_Greenhouse_GrowLight_3 FARM01_Greenhouse_GrowLight_4 FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G00351,농장,FARM01,기기제어,Turn on the lights.,조명 켜.,refuse,no_device,D1,T0,none,,
G00352,농장,FARM04,기기제어,Put the lights on.,조명 켜.,refuse,no_device,D1,T0,none,,
G00358,농장,FARM03,기기제어,can you get the field lights on?,밭 조명 켜 줄래?,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2,
G00378,농장,FARM02,기기제어,Nothing needs to be on right now,지금은 아무것도 안 켜져 있어도 돼,ask,,D1,T0,none,FARM02_Barn_Fan_1 FARM02_Barn_Fan_2 FARM02_Barn_Fan_3 FARM02_Barn_Fan_4 FARM02_Barn_Heater_1 FARM02_Barn_Light_1 FARM02_Barn_Light_2 FARM02_Barn_Light_3 FARM02_Barn_Light_4 FARM02_Barn_Siren_1 FARM02_Barn_Ventilator_1 FARM02_Barn_Ventilator_2 FARM02_Barn_Ventilator_3 FARM02_Barn_Ventilator_4,
G00389,농장,FARM03,기기제어,could you light up the field lights?,밭 조명 켜 줄 수 있어?,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2,
G00395,농장,FARM02,상태조회,can you send me barn temperature?,축사 온도 보내 줄래?,execute,,D1,T0,none,,Speaker.Speak
G00401,농장,FARM04,상태조회,can you send me the entrance temperature?,현관 온도 보내 줄래?,execute,,D1,T0,none,,Speaker.Speak
G00412,농장,FARM01,상태조회,please send me the utility temperature.,다용도실 온도 좀 보내 줘.,execute,,D1,T0,none,,Speaker.Speak
G00428,농장,FARM02,상태조회,Send me the outdoor temperature.,실외 온도 보내 줘.,execute,,D1,T0,none,,Speaker.Speak
G00434,농장,FARM04,상태조회,Send me the entrance temperature.,현관 온도 보내 줘.,execute,,D1,T0,none,,Speaker.Speak
G00438,농장,FARM01,상태조회,Send me the outdoor temperature,실외 온도 보내 줘,execute,,D1,T0,none,,Speaker.Speak
G00446,농장,FARM03,기기제어,Lower the blinds to 20 percent.,블라인드 20퍼센트까지 내려.,refuse,no_device,D1,T0,none,,
G00453,농장,FARM01,기기제어,please open the blind.,블라인드 열어 주세요.,ask,,D1,T0,none,FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G00464,농장,FARM01,기기제어,can you raise the blinds?,블라인드 전부 올려 줄래?,execute,,D1,T0,none,FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G00479,농장,FARM01,기기제어,Give me some privacy.,안 보이게 가려 줘.,ask,,D1,T0,none,FARM01_Greenhouse_Valve_1 FARM01_Greenhouse_Valve_2 FARM01_Greenhouse_Valve_3 FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G00490,농장,FARM01,기기제어,please close all the blinds.,모든 블라인드 좀 닫아 줘.,execute,,D1,T0,none,FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G00492,농장,FARM01,기기제어,please close the greenhouse 3 shade screen.,3번 하우스 차광막 닫아 주세요.,execute,,D1,T0,none,FARM01_Greenhouse_WindowCovering_3,
G00493,농장,FARM01,기기제어,Open all the blinds.,모든 블라인드 열어.,execute,,D1,T0,none,FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G00495,농장,FARM01,기기제어,please lower all the blinds to 70 percent.,모든 블라인드 70퍼센트까지 좀 내려 줘.,execute,,D1,T0,none,FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G00531,농장,FARM04,기기제어,please lock all the door locks.,모든 도어락 좀 잠가 줘.,execute,,D1,T0,none,FARM04_Entrance_DoorLock_1,
G00545,농장,FARM02,기기제어,Set the fan to high,선풍기 세게 틀어,ask,,D1,T0,none,FARM02_Barn_Fan_1 FARM02_Barn_Fan_2 FARM02_Barn_Fan_3 FARM02_Barn_Fan_4,
G00552,농장,FARM02,기기제어,Turn on the barn fan.,축사 선풍기 켜.,execute,,D1,T0,none,FARM02_Barn_Fan_1 FARM02_Barn_Fan_2 FARM02_Barn_Fan_3 FARM02_Barn_Fan_4,
G00579,농장,FARM02,기기제어,could you turn the barn fan off?,축사 선풍기 꺼 줄 수 있어?,execute,,D1,T0,none,FARM02_Barn_Fan_1 FARM02_Barn_Fan_2 FARM02_Barn_Fan_3 FARM02_Barn_Fan_4,
G00594,농장,FARM03,상태조회,Tell me if the door sensor is open.,문열림 센서 열려 있는지 알려 줘.,refuse,no_context,D1,T0,none,,
G00595,농장,FARM04,상태조회,could you tell me if the door sensor is open?,문열림 센서 열려 있는지 알려 줄 수 있어?,execute,,D1,T0,none,FARM04_Entrance_ContactSensor_1,Speaker.Speak
G00598,농장,FARM04,상태조회,can you tell me if the door sensor is open?,문열림 센서 열려 있는지 알려 줄래?,execute,,D1,T0,none,FARM04_Entrance_ContactSensor_1,Speaker.Speak
G00600,농장,FARM04,상태조회,could you did I leave anything on?,뭐 켜 놓고 나온 거 있어 줄 수 있어?,ask,,D1,T0,none,FARM04_GrowRoom_Camera_1 FARM04_GrowRoom_Camera_2 FARM04_System_GlobalVariable FARM04_System_WeatherProvider,Speaker.Speak
G00609,농장,FARM03,상태조회,How are things in here,여기 상태 어때,ask,,D1,T0,none,FARM03_Field_Camera_1 FARM03_Field_Camera_2 FARM03_Outdoor_WeatherProvider_1 FARM03_System_GlobalVariable FARM03_System_WeatherProvider,NotificationProvider.SendToast
G00617,농장,FARM04,상태조회,What is the temperature in the grow room,재배실 온도 몇 도야?,execute,,D1,T0,none,FARM04_GrowRoom_TemperatureSensor_1 FARM04_GrowRoom_TemperatureSensor_2 FARM04_GrowRoom_TemperatureSensor_3 FARM04_GrowRoom_TemperatureSensor_4 FARM04_GrowRoom_TemperatureSensor_5 FARM04_GrowRoom_TemperatureSensor_6,Speaker.Speak
G00622,농장,FARM04,기기제어,could you toggle the switch?,스위치 껐다 켜 줄 수 있어?,ask,,D1,T0,none,FARM04_GrowRoom_GrowLight_1 FARM04_GrowRoom_GrowLight_2 FARM04_GrowRoom_GrowLight_3 FARM04_GrowRoom_GrowLight_4 FARM04_GrowRoom_GrowLight_5 FARM04_GrowRoom_GrowLight_6 FARM04_GrowRoom_GrowLight_7 FARM04_GrowRoom_GrowLight_8 FARM04_GrowRoom_GrowLight_9 FARM04_GrowRoom_GrowLight_10 FARM04_GrowRoom_GrowLight_11 FARM04_GrowRoom_GrowLight_12 FARM04_GrowRoom_GrowLight_13 FARM04_GrowRoom_GrowLight_14 FARM04_GrowRoom_GrowLight_15 FARM04_GrowRoom_GrowLight_16 FARM04_GrowRoom_GrowLight_17 FARM04_GrowRoom_GrowLight_18 FARM04_GrowRoom_AirConditioner_1 FARM04_GrowRoom_AirConditioner_2 FARM04_GrowRoom_Dehumidifier_1,
G00632,농장,FARM03,기기제어,I'd like you to turn off all the switches.,모든 스위치 꺼 줬으면 해.,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2 FARM03_Field_Siren_1,
G00644,농장,FARM04,기기제어,could you switch the tier 2 grow light 5 on?,2단 보광등 5 켜 줄 수 있어?,execute,,D1,T0,none,FARM04_GrowRoom_GrowLight_11,
G00649,농장,FARM02,기기제어,I'd like you to turn off the barn 4 circulation fan.,축사 4 순환팬 꺼 줬으면 해.,execute,,D1,T0,none,FARM02_Barn_Fan_4,
G00650,농장,FARM04,기기제어,Turn on the tier 1 grow light 4,1단 보광등 4 켜,execute,,D1,T0,none,FARM04_GrowRoom_GrowLight_4,
G00656,농장,FARM03,기기제어,Run the vacuum in the outdoor.,로봇청소기로 실외 청소해.,refuse,no_device,D1,T0,none,,
G00714,농장,FARM03,기기제어,please start a countdown for 3 minutes.,3분 카운트다운 시작해 주세요.,refuse,no_service,D1,T0,none,,
G00724,농장,FARM04,기기제어,please set a 15 minute timer.,15분 타이머 맞춰 주세요.,refuse,no_service,D1,T0,none,,
G00731,농장,FARM02,기기제어,Set a 45 minute timer.,45분 타이머 맞춰 줘.,refuse,no_service,D1,T0,none,,
G00746,농장,FARM01,기기제어,Shut the garage door,차고문 닫아,refuse,no_device,D1,T0,none,,
G00770,농장,FARM04,기기제어,I'd like you to kill the lights.,조명 꺼 줬으면 해.,refuse,no_device,D1,T0,none,,
G00771,농장,FARM01,기기제어,could you shut the lights off?,조명 꺼 줄 수 있어?,refuse,no_device,D1,T0,none,,
G00772,농장,FARM04,기기제어,Switch the lights off,조명 꺼,refuse,no_device,D1,T0,none,,
G00792,농장,FARM02,기기제어,please set the humidifier to 40 percent.,가습기 40퍼센트로 좀 맞춰 줘.,execute,,D1,T0,none,FARM02_Barn_Humidifier_1,
G00795,농장,FARM03,기기제어,could you set the humidifier to 45 percent?,가습기 45퍼센트로 맞춰 줄 수 있어?,execute,,D1,T0,none,FARM03_Utility_Humidifier_1,
G00799,농장,FARM02,기기제어,could you set the humidifier to 55 percent?,가습기 55퍼센트로 맞춰 줄 수 있어?,execute,,D1,T0,none,FARM02_Barn_Humidifier_1,
G00801,농장,FARM03,기기제어,please turn on the humidifier.,가습기 좀 켜 줘.,execute,,D1,T0,none,FARM03_Utility_Humidifier_1,
G00802,농장,FARM03,기기제어,please set the humidifier to 45 percent.,가습기 45퍼센트로 맞춰 주세요.,execute,,D1,T0,none,FARM03_Utility_Humidifier_1,
G00804,농장,FARM03,기기제어,can you set the humidifier to 55 percent?,가습기 55퍼센트로 맞춰 줄래?,execute,,D1,T0,none,FARM03_Utility_Humidifier_1,
G00850,농장,FARM04,기기제어,Stop recording on the grow room camera,재배실 카메라 녹화 멈춰,execute,,D1,T0,none,FARM04_GrowRoom_Camera_1 FARM04_GrowRoom_Camera_2,
G00857,농장,FARM03,기기제어,Start recording on the field camera.,밭 카메라 녹화 시작해.,execute,,D1,T0,none,FARM03_Field_Camera_1 FARM03_Field_Camera_2,
G00877,농장,FARM01,기기제어,I'd like you to make it dark.,어둡게 해 줬으면 해.,ask,,D1,T0,none,FARM01_Greenhouse_GrowLight_1 FARM01_Greenhouse_GrowLight_2 FARM01_Greenhouse_GrowLight_3 FARM01_Greenhouse_GrowLight_4 FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G00886,농장,FARM02,기기제어,please run the fan for 30 minutes.,선풍기를 30분 동안 좀 돌려 줘.,ask,,D1,T0,none,FARM02_Barn_Fan_1 FARM02_Barn_Fan_2 FARM02_Barn_Fan_3 FARM02_Barn_Fan_4,
G00890,농장,FARM02,기기제어,Switch the barn switch on,축사 스위치 켜,execute,,D1,T0,none,FARM02_Barn_Light_1 FARM02_Barn_Light_2 FARM02_Barn_Light_3 FARM02_Barn_Light_4 FARM02_Barn_Fan_1 FARM02_Barn_Fan_2 FARM02_Barn_Fan_3 FARM02_Barn_Fan_4 FARM02_Barn_Siren_1,
G00893,농장,FARM02,기기제어,can you switch the barn switch on?,축사 스위치 켜 줄래?,execute,,D1,T0,none,FARM02_Barn_Light_1 FARM02_Barn_Light_2 FARM02_Barn_Light_3 FARM02_Barn_Light_4 FARM02_Barn_Fan_1 FARM02_Barn_Fan_2 FARM02_Barn_Fan_3 FARM02_Barn_Fan_4 FARM02_Barn_Siren_1,
G00915,농장,FARM01,기기제어,please make the lights warm white.,조명 전구색으로 해 주세요.,refuse,no_device,D1,T0,none,,
G00919,농장,FARM02,기기제어,Put the barn 2 light on,축사 2 조명 켜,execute,,D1,T0,none,FARM02_Barn_Light_2,
G00926,농장,FARM02,기기제어,Turn on the barn switch.,축사 스위치 켜.,execute,,D1,T0,none,FARM02_Barn_Light_1 FARM02_Barn_Light_2 FARM02_Barn_Light_3 FARM02_Barn_Light_4 FARM02_Barn_Fan_1 FARM02_Barn_Fan_2 FARM02_Barn_Fan_3 FARM02_Barn_Fan_4 FARM02_Barn_Siren_1,
G00927,농장,FARM04,기기제어,I'd like you to turn the lights up to 70 percent.,조명 밝기를 70퍼센트까지 올려 줬으면 해.,refuse,no_device,D1,T0,none,,
G00935,농장,FARM04,기기제어,could you set the lights to the morning scene?,조명 아침 모드로 해 줄 수 있어?,refuse,no_device,D1,T0,none,,
G00939,농장,FARM03,기기제어,can you set the lights to the away scene?,조명 외출 모드로 해 줄래?,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2,
G00945,농장,FARM04,기기제어,I'd like you to lock the door lock.,도어락 잠가 줬으면 해.,execute,,D1,T0,none,FARM04_Entrance_DoorLock_1,
G00978,농장,FARM01,기기제어,could you get the lights on?,조명 켜 줄 수 있어?,refuse,no_device,D1,T0,none,,
G00988,농장,FARM03,기기제어,could you turn it down a bit?,소리 좀 줄여 줄 수 있어?,refuse,no_device,D1,T0,none,,
G01001,농장,FARM01,기기제어,can you make the lights red?,조명 빨간색으로 해 줄래?,refuse,no_device,D1,T0,none,,
G01016,농장,FARM03,기기제어,Set the mood softer.,분위기 좀 부드럽게 해 줘.,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2,
G01024,농장,FARM02,기기제어,Make the barn 3 light daylight white,축사 3 조명 주광색으로 해,execute,,D1,T0,none,FARM02_Barn_Light_3,
G01038,농장,FARM02,기기제어,please kill the barn 2 light.,축사 2 조명 꺼 주세요.,execute,,D1,T0,none,FARM02_Barn_Light_2,
G01055,농장,FARM01,기기제어,Raise the blinds,블라인드 전부 올려,execute,,D1,T0,none,FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G01120,농장,FARM01,기기제어,could you start the greenhouse sprinkler?,온실 스프링클러 켜 줄 수 있어?,execute,,D1,T0,none,FARM01_Greenhouse_Sprinkler_1 FARM01_Greenhouse_Sprinkler_2 FARM01_Greenhouse_Sprinkler_3,
G01121,농장,FARM03,기기제어,I'd like you to run the sprinkler for 3 minutes.,스프링클러를 3분 동안 돌려 줬으면 해.,ask,,D1,T0,none,FARM03_Field_Sprinkler_1 FARM03_Field_Sprinkler_2 FARM03_Field_Sprinkler_3 FARM03_Field_Sprinkler_4,
G01143,농장,FARM03,기기제어,Put the field lights into morning mode.,밭 조명 아침 모드로 해.,execute,,D1,T0,none,FARM03_Field_Light_1 FARM03_Field_Light_2,
G01151,농장,FARM03,기기제어,Switch the bird deterrent on,조수 퇴치기 켜,execute,,D1,T0,none,FARM03_Field_Siren_1,
G01152,농장,FARM01,기기제어,Run the greenhouse sprinkler for 45 minutes.,온실 스프링클러를 45분 동안 돌려.,execute,,D1,T0,none,FARM01_Greenhouse_Sprinkler_1 FARM01_Greenhouse_Sprinkler_2 FARM01_Greenhouse_Sprinkler_3,
G01180,농장,FARM01,기기제어,can you play a chime on the greenhouse speaker?,온실 스피커로 알림음 울려 줄래?,execute,,D1,T0,none,FARM01_Greenhouse_Speaker_1,
G01190,농장,FARM04,기기제어,could you lower the blinds to 10 percent?,블라인드 10퍼센트까지 내려 줄 수 있어?,refuse,no_device,D1,T0,none,,
G01220,농장,FARM03,기기제어,please let me see what is going on.,지금 상황 좀 보여 주세요.,execute,,D1,T0,none,FARM03_Field_Camera_1 FARM03_Field_Camera_2,
G01236,농장,FARM02,기기제어,please set the barn 1 light brightness to 90 percent.,축사 1 조명 밝기를 90퍼센트로 좀 맞춰 줘.,execute,,D1,T0,none,FARM02_Barn_Light_1,
G01262,농장,FARM03,기기제어,please toggle the bird deterrent.,조수 퇴치기 껐다 켜 주세요.,execute,,D1,T0,none,FARM03_Field_Siren_1,
G01263,농장,FARM03,기기제어,I'd like you to run the zone 1 sprinkler for 30 minutes.,구역 1 스프링클러를 30분 동안 돌려 줬으면 해.,execute,,D1,T0,none,FARM03_Field_Sprinkler_1,
G01264,농장,FARM01,기기제어,could you toggle the greenhouse 1 grow light?,1번 하우스 보광등 껐다 켜 줄 수 있어?,execute,,D1,T0,none,FARM01_Greenhouse_GrowLight_1,
G01273,농장,FARM02,기기제어,please set all the lights brightness to 30 percent.,모든 조명 밝기를 30퍼센트로 좀 맞춰 줘.,execute,,D1,T0,none,FARM02_Barn_Light_1 FARM02_Barn_Light_2 FARM02_Barn_Light_3 FARM02_Barn_Light_4,
G01279,농장,FARM02,기기제어,can you switch the lights off?,조명 전부 꺼 줄래?,execute,,D1,T0,none,FARM02_Barn_Light_1 FARM02_Barn_Light_2 FARM02_Barn_Light_3 FARM02_Barn_Light_4,
G01283,농장,FARM04,기기제어,can you set the lights to the party scene with a single press of the button?,버튼을 한 번 누르면 조명 파티 모드로 해 줄래?,refuse,no_device,D4,T1,none,,
G01284,농장,FARM01,기기제어,I'd like you to get this place ready for guests with one tap on the wall switch.,벽 스위치를 한 번 누르면 손님 맞을 준비해 줬으면 해.,refuse,no_device,D4,T1,none,,
G01285,농장,FARM01,기기제어,could you put the lights into relax mode when I press the button?,내가 버튼을 누르면 조명 휴식 모드로 해 줄 수 있어?,refuse,no_device,D4,T1,none,,
G01286,농장,FARM01,기기제어,Switch the lights to the morning scene when I double-press the button,버튼이 연속 두 번 눌리면 조명 아침 모드로 바꿔,refuse,no_device,D4,T1,none,,
G01287,농장,FARM01,기기제어,"When the scene button is pressed, set the lights to the morning scene.",씬 버튼이 눌리면 조명 아침 모드로 해.,refuse,no_device,D4,T1,none,,
G01373,농장,FARM04,기기제어,please set the lights brightness to 40 percent with one tap on the wall switch.,벽 스위치를 한 번 누르면 조명 밝기를 40퍼센트로 좀 맞춰 줘.,refuse,no_device,D4,T1,none,,
G01374,농장,FARM04,기기제어,can you dim the lights to 15 percent when I press the button?,내가 버튼을 누르면 조명 밝기를 15퍼센트로 낮춰 줄래?,refuse,no_device,D4,T1,none,,
G01375,농장,FARM01,기기제어,I'd like you to turn the lights up to 90 percent when I double-press the button.,버튼이 연속 두 번 눌리면 조명 밝기를 90퍼센트까지 올려 줬으면 해.,refuse,no_device,D4,T1,none,,
G01376,농장,FARM01,기기제어,could you bring the lights down to 25 percent when the scene button is pressed?,씬 버튼이 눌리면 조명 밝기를 25퍼센트까지 낮춰 줄 수 있어?,refuse,no_device,D4,T1,none,,
G01377,농장,FARM01,기기제어,Tone it down a bit with a single press of the button,버튼을 한 번 누르면 좀 낮춰 줘,ask,,D4,T1,none,FARM01_Greenhouse_GrowLight_1 FARM01_Greenhouse_GrowLight_2 FARM01_Greenhouse_GrowLight_3 FARM01_Greenhouse_GrowLight_4 FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G01378,농장,FARM01,기기제어,"With one tap on the wall switch, dim the lights to 20 percent.",벽 스위치를 한 번 누르면 조명 밝기를 20퍼센트로 낮춰.,refuse,no_device,D4,T1,none,,
G01379,농장,FARM04,기기제어,please turn the lights up to 75 percent when I press the button.,내가 버튼을 누르면 조명 밝기를 75퍼센트까지 올려 주세요.,refuse,no_device,D4,T1,none,,
G01380,농장,FARM01,기기제어,can you bring the lights down to 25 percent when I double-press the button?,버튼이 연속 두 번 눌리면 조명 밝기를 25퍼센트까지 낮춰 줄래?,refuse,no_device,D4,T1,none,,
G01432,농장,FARM01,기기제어,Give me some light to read by around sundown.,해 질 무렵 책 읽을 만큼 불 좀 줘.,ask,,D4,T1,sun,FARM01_Greenhouse_GrowLight_1 FARM01_Greenhouse_GrowLight_2 FARM01_Greenhouse_GrowLight_3 FARM01_Greenhouse_GrowLight_4 FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,
G01433,농장,FARM04,기기제어,I'd like you to get the lights on around sundown.,해 질 무렵 조명 켜 줬으면 해.,refuse,no_device,D4,T1,sun,,
