id,domain,space_id,intent,command,command_ko,expect,why,d,tier,context,targets,target_svc
G00118,연구실,LAB03,기기제어,I'd like you to tone it down a bit.,좀 낮춰 줬으면 해.,execute,,D1,T0,none,LAB03_ColdRoom_Light_1 LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3,
G00122,연구실,LAB01,기기제어,can you dim the zone 1 lights to 5 percent?,구역 1 조명 밝기를 5퍼센트로 낮춰 줄래?,execute,,D1,T0,none,tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901,
G00128,연구실,LAB05,기기제어,can you set the mood softer?,분위기 좀 부드럽게 해 줄래?,execute,,D1,T0,none,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3,
G00133,연구실,LAB02,기기제어,please get the lab lights on.,실험실 조명 좀 켜 줘.,execute,,D1,T0,none,LAB02_LabRoom_Light_1 LAB02_LabRoom_Light_2 LAB02_LabRoom_Light_3 LAB02_LabRoom_Light_4,
G00148,연구실,LAB04,기기제어,Put the lab lights on,실험실 조명 켜,execute,,D1,T0,none,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,
G00150,연구실,LAB03,기기제어,could you bring the cold room lights down to 25 percent?,저온실 조명 밝기를 25퍼센트까지 낮춰 줄 수 있어?,execute,,D1,T0,none,LAB03_ColdRoom_Light_1,
G00153,연구실,LAB01,기기제어,could you bring the zone 5 lights down to 20 percent?,구역 5 조명 밝기를 20퍼센트까지 낮춰 줄 수 있어?,execute,,D1,T0,none,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305,
G00159,연구실,LAB05,기기제어,could you dim the test bed lights to 5 percent?,테스트베드 조명 밝기를 5퍼센트로 낮춰 줄 수 있어?,execute,,D1,T0,none,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3,
G00167,연구실,LAB03,기기제어,can you dim the lab lights to 20 percent?,실험실 조명 밝기를 20퍼센트로 낮춰 줄래?,execute,,D1,T0,none,LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3,
G00187,연구실,LAB02,기기제어,Turn on the storage lights,창고 조명 켜,execute,,D1,T0,none,LAB02_Storage_Light_1,
G00214,연구실,LAB03,기기제어,can you set the lights to green?,조명 전부 초록색으로 바꿔 줄래?,execute,,D1,T0,none,LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3 LAB03_ColdRoom_Light_1,
G00225,연구실,LAB04,기기제어,please put the lights on.,조명 전부 좀 켜 줘.,execute,,D1,T0,none,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,
G00232,연구실,LAB05,기기제어,I'd like you to set the lights to daylight white.,조명 전부 주광색으로 바꿔 줬으면 해.,execute,,D1,T0,none,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3,
G00246,연구실,LAB01,기기제어,Make the lights purple.,조명 전부 보라색으로 해.,execute,,D1,T0,none,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,
G00259,연구실,LAB05,기기제어,can you set the lights to red?,조명 전부 빨간색으로 바꿔 줄래?,execute,,D1,T0,none,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3,
G00262,연구실,LAB03,기기제어,Change the lights to orange,조명 전부 주황색으로 바꿔,execute,,D1,T0,none,LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3 LAB03_ColdRoom_Light_1,
G00282,연구실,LAB02,기기제어,could you switch the lights on?,조명 전부 켜 줄 수 있어?,execute,,D1,T0,none,LAB02_LabRoom_Light_1 LAB02_LabRoom_Light_2 LAB02_LabRoom_Light_3 LAB02_LabRoom_Light_4 LAB02_Storage_Light_1,
G00289,연구실,LAB01,기기제어,I'd like you to turn the TV off.,TV 꺼 줬으면 해.,refuse,no_device,D1,T0,none,,
G00363,연구실,LAB04,기기제어,please switch the equipment outlet 4 on.,장비 콘센트 4 좀 켜 줘.,execute,,D1,T0,none,LAB04_LabRoom_Plug_4,
G00368,연구실,LAB01,기기제어,please shut everything down in here.,여기 다 꺼 주세요.,ask,,D1,T0,none,tc0_01df2e24-81ac-2056-2edd-c6582bab5d52 tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_3c7a4839-c2a6-4731-98f9-03eda6b31608 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_550713ef-d27f-43f3-9dcf-7b16101c618a tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_LG_Temp_and_Humidity_Sensor__30__ep1 tc0_Smart_Wi-Fi_Plug__43 tc0_Smart_Wi-Fi_Plug__44 tc0_Wi-Fi_Plug__46 tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_eb8c9cf310d709af51rs9c tc0_ebfb522a028ef8add497wu tc0_efb00b25-259e-1660-fb7b-9ca9b396b6 tc0_efb00b25-259e-1660-fb7b-9ca9b396b694 tc0_s8e7a31295af78fb09mmpp,
G00383,연구실,LAB03,기기제어,could you put the lab lights on?,실험실 조명 켜 줄 수 있어?,execute,,D1,T0,none,LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3,
G00400,연구실,LAB02,상태조회,please send me the lab temperature.,실험실 온도 보내 주세요.,execute,,D1,T0,none,,Speaker.Speak
G00406,연구실,LAB04,상태조회,please send me the entrance temperature.,현관 온도 보내 주세요.,execute,,D1,T0,none,,NotificationProvider.SendPush
G00416,연구실,LAB03,알림예약,Keep me posted.,계속 알려 줘.,execute,,D1,T0,none,,Speaker.Speak
G00422,연구실,LAB05,상태조회,Send me the test bed temperature.,테스트베드 온도 보내 줘.,execute,,D1,T0,none,,Speaker.Speak
G00437,연구실,LAB05,알림예약,Ping me when the chamber finishes.,챔버 끝나면 알려 줘.,execute,,D1,T0,none,,Speaker.Speak
G00449,연구실,LAB04,기기제어,I'd like you to pull the blinds shut.,블라인드 닫아 줬으면 해.,refuse,no_device,D1,T0,none,,
G00452,연구실,LAB03,기기제어,The glare is bad.,눈부심이 심해.,refuse,no_device,D1,T0,none,,
G00500,연구실,LAB05,기기제어,please unlock the door lock.,도어락 좀 열어 줘.,refuse,no_device,D1,T0,none,,
G00511,연구실,LAB03,기기제어,can you unlock the door lock?,도어락 열어 줄래?,execute,,D1,T0,none,LAB03_Entrance_DoorLock_1,
G00588,연구실,LAB05,상태조회,How much power is the camera pulling,카메라 전력 얼마나 쓰고 있어?,execute,,D1,T0,none,LAB05_TestBed_Camera_1,Speaker.Speak
G00596,연구실,LAB05,상태조회,Is the camera on right now.,카메라 지금 켜져 있어?,execute,,D1,T0,none,LAB05_TestBed_Camera_1,Speaker.Speak
G00606,연구실,LAB05,상태조회,Is anyone in the test bed.,테스트베드에 사람 있어?,execute,,D1,T0,none,LAB05_TestBed_PresenceSensor_1 LAB05_TestBed_PresenceSensor_2 LAB05_TestBed_PresenceSensor_3,Speaker.Speak
G00621,연구실,LAB02,상태조회,What is the switch set to.,스위치 몇으로 맞춰져 있어?,ask,,D1,T0,none,LAB02_LabRoom_Light_1 LAB02_LabRoom_Light_2 LAB02_LabRoom_Light_3 LAB02_LabRoom_Light_4 LAB02_Storage_Light_1 LAB02_LabRoom_Siren_1 LAB02_LabRoom_Plug_1 LAB02_LabRoom_Plug_2,Speaker.Speak
G00627,연구실,LAB04,기기제어,I am done for the day,오늘은 여기까지야,ask,,D1,T0,none,LAB04_LabRoom_AirCompressor_1 LAB04_LabRoom_AirConditioner_1 LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4 LAB04_LabRoom_Plug_1 LAB04_LabRoom_Plug_2 LAB04_LabRoom_Plug_3 LAB04_LabRoom_Plug_4 LAB04_LabRoom_Ventilator_1,
G00631,연구실,LAB01,기기제어,can you toggle all the switches?,모든 스위치 껐다 켜 줄래?,execute,,D1,T0,none,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_01df2e24-81ac-2056-2edd-c6582bab5d52 tc0_3c7a4839-c2a6-4731-98f9-03eda6b31608 tc0_efb00b25-259e-1660-fb7b-9ca9b396b694 tc0_efb00b25-259e-1660-fb7b-9ca9b396b6 tc0_s8e7a31295af78fb09mmpp tc0_ebe47e098219089fc7frjx__ep1 tc0_ebe47e098219089fc7frjx__ep2 tc0_ebe47e098219089fc7frjx__ep3 tc0_ebe47e098219089fc7frjx__ep4 tc0_ebe47e098219089fc7frjx__ep5 tc0_ebe47e098219089fc7frjx__ep6 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_Smart_Wi-Fi_Plug__43 tc0_Smart_Wi-Fi_Plug__44 tc0_Wi-Fi_Plug__46 tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,
G00647,연구실,LAB03,기기제어,can you switch the lab switch on?,실험실 스위치 켜 줄래?,execute,,D1,T0,none,LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3 LAB03_LabRoom_AirPurifier_1 LAB03_LabRoom_Siren_1 LAB03_LabRoom_Plug_1 LAB03_LabRoom_Plug_2,
G00652,연구실,LAB04,기기제어,can you toggle the equipment outlet 3?,장비 콘센트 3 껐다 켜 줄래?,execute,,D1,T0,none,LAB04_LabRoom_Plug_3,
G00654,연구실,LAB03,기기제어,Toggle the lab switch.,실험실 스위치 껐다 켜.,execute,,D1,T0,none,LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3 LAB03_LabRoom_AirPurifier_1 LAB03_LabRoom_Siren_1 LAB03_LabRoom_Plug_1 LAB03_LabRoom_Plug_2,
G00657,연구실,LAB05,기기제어,please send the vacuum back to its dock.,로봇청소기 충전대로 좀 보내 줘.,refuse,no_device,D1,T0,none,,
G00658,연구실,LAB03,기기제어,can you start the vacuum?,로봇청소기 켜 줄래?,refuse,no_device,D1,T0,none,,
G00667,연구실,LAB01,기기제어,Stop the Samsung robot vacuum,삼성 로봇청소기 멈춰,execute,,D1,T0,none,tc0_481471e8-2319-cbfd-9eb3-714df64ada77,
G00719,연구실,LAB03,기기제어,Set a 15 minute timer.,15분 타이머 맞춰 줘.,refuse,no_service,D1,T0,none,,
G00725,연구실,LAB05,기기제어,Set a 30 minute timer.,30분 타이머 맞춰 줘.,refuse,no_service,D1,T0,none,,
G00734,연구실,LAB01,기기제어,I'd like you to start a countdown for 3 minutes.,3분 카운트다운 시작해 줬으면 해.,refuse,no_service,D1,T0,none,,
G00745,연구실,LAB01,기기제어,could you open the garage door?,차고문 열어 줄 수 있어?,refuse,no_device,D1,T0,none,,
G00776,연구실,LAB03,기기제어,I am going to sleep.,이제 잘 거야.,execute,,D1,T0,none,LAB03_ColdRoom_Light_1 LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3,
G00780,연구실,LAB05,기기제어,can you toggle the test bed switch?,테스트베드 스위치 껐다 켜 줄래?,execute,,D1,T0,none,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3 LAB05_TestBed_LevelControl_1 LAB05_TestBed_Plug_1 LAB05_TestBed_Plug_2,
G00785,연구실,LAB03,기기제어,Make it dark.,어둡게 해 줘.,execute,,D1,T0,none,LAB03_ColdRoom_Light_1 LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3,
G00794,연구실,LAB01,기기제어,My throat is dry,목이 건조해,ask,,D1,T0,none,tc0_3c7a4839-c2a6-4731-98f9-03eda6b31608 tc0_s8e7a31295af78fb09mmpp,
G00796,연구실,LAB01,기기제어,can you turn on the humidifier?,가습기 켜 줄래?,execute,,D1,T0,none,tc0_3c7a4839-c2a6-4731-98f9-03eda6b31608,
G00797,연구실,LAB01,기기제어,I'd like you to turn on the humidifier.,가습기 켜 줬으면 해.,execute,,D1,T0,none,tc0_3c7a4839-c2a6-4731-98f9-03eda6b31608,
G00800,연구실,LAB01,기기제어,please turn the humidifier off.,가습기 좀 꺼 줘.,execute,,D1,T0,none,tc0_3c7a4839-c2a6-4731-98f9-03eda6b31608,
G00806,연구실,LAB01,기기제어,could you turn on the humidifier?,가습기 켜 줄 수 있어?,execute,,D1,T0,none,tc0_3c7a4839-c2a6-4731-98f9-03eda6b31608,
G00807,연구실,LAB01,기기제어,could you set the humidifier to 40 percent?,가습기 40퍼센트로 맞춰 줄 수 있어?,execute,,D1,T0,none,tc0_3c7a4839-c2a6-4731-98f9-03eda6b31608,
G00810,연구실,LAB03,기기제어,could you raise the blinds?,블라인드 올려 줄 수 있어?,refuse,no_device,D1,T0,none,,
G00812,연구실,LAB01,기기제어,The sun is in my eyes,햇빛이 눈에 들어와,refuse,no_device,D1,T0,none,,
G00827,연구실,LAB04,기기제어,Get all the lights on,모든 조명 켜,execute,,D1,T0,none,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,
G00831,연구실,LAB01,기기제어,I need caffeine,카페인이 필요해,refuse,no_device,D1,T0,none,,
G00853,연구실,LAB05,기기제어,can you start recording on the test bed camera?,테스트베드 카메라 녹화 시작해 줄래?,execute,,D1,T0,none,LAB05_TestBed_Camera_1,
G00856,연구실,LAB01,기기제어,Take a snapshot with the camera,카메라로 사진 찍어,execute,,D1,T0,none,tc0_ebbcbc45bf05318db9w0ew,
G00860,연구실,LAB03,기기제어,Keep an eye on the place,집 좀 지켜봐 줘,execute,,D1,T0,none,LAB03_LabRoom_Camera_1,
G00900,연구실,LAB05,기기제어,can you cut power to the plug?,플러그 전원 차단해 줄래?,ask,,D1,T0,none,LAB05_TestBed_Plug_1 LAB05_TestBed_Plug_2,
G00902,연구실,LAB05,기기제어,please turn on the plug.,플러그 켜 주세요.,ask,,D1,T0,none,LAB05_TestBed_Plug_1 LAB05_TestBed_Plug_2,
G00923,연구실,LAB02,기기제어,Remind me in a bit.,조금 있다 알려 줘.,refuse,no_service,D1,T0,none,,
G00932,연구실,LAB01,기기제어,can you bring the lights down to 25 percent?,조명 전부 밝기를 25퍼센트까지 낮춰 줄래?,execute,,D1,T0,none,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,
G00959,연구실,LAB01,기기제어,could you set all the lights to blue?,모든 조명 파란색으로 바꿔 줄 수 있어?,execute,,D1,T0,none,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,
G00965,연구실,LAB05,기기제어,could you change all the lights to warm white?,모든 조명 전구색으로 바꿔 줄 수 있어?,execute,,D1,T0,none,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3,
G00966,연구실,LAB02,기기제어,I'd like you to turn on the lab plug.,실험실 플러그 켜 줬으면 해.,execute,,D1,T0,none,LAB02_LabRoom_Plug_1 LAB02_LabRoom_Plug_2,
G00968,연구실,LAB05,기기제어,Switch the test bed plug off,테스트베드 플러그 꺼,execute,,D1,T0,none,LAB05_TestBed_Plug_1 LAB05_TestBed_Plug_2,
G00969,연구실,LAB02,기기제어,Open the blinds.,블라인드 열어.,refuse,no_device,D1,T0,none,,
G00974,연구실,LAB04,기기제어,I'd like you to set the lights to the relax scene.,조명 휴식 모드로 해 줬으면 해.,execute,,D1,T0,none,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,
G00980,연구실,LAB01,기기제어,I'd like you to get the zone 5 lights on.,구역 5 조명 켜 줬으면 해.,execute,,D1,T0,none,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305,
G00981,연구실,LAB02,기기제어,please play some music on the TV.,TV로 음악 좀 틀어 줘.,refuse,no_device,D1,T0,none,,
G00982,연구실,LAB02,기기제어,could you get the lab lights on?,실험실 조명 켜 줄 수 있어?,execute,,D1,T0,none,LAB02_LabRoom_Light_1 LAB02_LabRoom_Light_2 LAB02_LabRoom_Light_3 LAB02_LabRoom_Light_4,
G00991,연구실,LAB04,기기제어,Play some music on the TV,TV로 음악 좀 틀어,refuse,no_device,D1,T0,none,,
G01002,연구실,LAB02,기기제어,I'd like you to make the light purple.,조명 보라색으로 해 줬으면 해.,ask,,D1,T0,none,LAB02_LabRoom_Light_1 LAB02_LabRoom_Light_2 LAB02_LabRoom_Light_3 LAB02_LabRoom_Light_4 LAB02_Storage_Light_1,
G01006,연구실,LAB03,기기제어,could you set a calmer tone?,차분한 톤으로 맞춰 줄 수 있어?,execute,,D1,T0,none,LAB03_ColdRoom_Light_1 LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3,
G01011,연구실,LAB04,기기제어,Set the air conditioner to 23 degrees.,에어컨 23도로 맞춰.,execute,,D1,T0,none,LAB04_LabRoom_AirConditioner_1,
G01013,연구실,LAB01,기기제어,can you set the air conditioner to 26 degrees?,에어컨 26도로 맞춰 줄래?,execute,,D1,T0,none,tc0_s8e7a31295af78fb09mmpp,
G01015,연구실,LAB03,기기제어,Dim the lights to 10 percent.,조명 전부 밝기를 10퍼센트로 낮춰.,execute,,D1,T0,none,LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3 LAB03_ColdRoom_Light_1,
G01020,연구실,LAB04,기기제어,please make the light red.,조명 빨간색으로 해 주세요.,ask,,D1,T0,none,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,
G01029,연구실,LAB01,기기제어,Stop the vacuum,로봇청소기 멈춰,execute,,D1,T0,none,tc0_481471e8-2319-cbfd-9eb3-714df64ada77,
G01041,연구실,LAB05,기기제어,Put the test bed lights on.,테스트베드 조명 켜.,execute,,D1,T0,none,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3,
G01048,연구실,LAB03,기기제어,Turn on the lab switch.,실험실 스위치 켜.,execute,,D1,T0,none,LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3 LAB03_LabRoom_AirPurifier_1 LAB03_LabRoom_Siren_1 LAB03_LabRoom_Plug_1 LAB03_LabRoom_Plug_2,
G01058,연구실,LAB01,기기제어,Bring all the lights down to 25 percent.,모든 조명 밝기를 25퍼센트까지 낮춰.,execute,,D1,T0,none,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,
G01069,연구실,LAB03,기기제어,could you change the cold room lights to amber?,저온실 조명 호박색으로 바꿔 줄 수 있어?,execute,,D1,T0,none,LAB03_ColdRoom_Light_1,
G01079,연구실,LAB03,기기제어,Set the fan to high.,선풍기 세게 틀어.,refuse,no_device,D1,T0,none,,
G01081,연구실,LAB03,기기제어,can you close things up out front?,바깥쪽 다 닫아 줄래?,refuse,no_device,D1,T0,none,,
G01100,연구실,LAB03,기기제어,Turn off the lab lights.,실험실 조명 꺼.,execute,,D1,T0,none,LAB03_LabRoom_Light_1 LAB03_LabRoom_Light_2 LAB03_LabRoom_Light_3,
G01117,연구실,LAB03,기기제어,I'd like you to set a 15 minute timer.,15분 타이머 맞춰 줬으면 해.,refuse,no_service,D1,T0,none,,
G01142,연구실,LAB05,기기제어,can you set the lights to the party scene?,조명 파티 모드로 해 줄래?,execute,,D1,T0,none,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3,
G01169,연구실,LAB04,기기제어,I'd like you to turn on the switch.,스위치 켜 줬으면 해.,ask,,D1,T0,none,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4 LAB04_LabRoom_Plug_1 LAB04_LabRoom_Plug_2 LAB04_LabRoom_Plug_3 LAB04_LabRoom_Plug_4 LAB04_LabRoom_AirConditioner_1,
G01186,연구실,LAB01,기기제어,Shut the Skylight YUER off,스카이라이트 YUER 꺼,execute,,D1,T0,none,tc0_eb8c9cf310d709af51rs9c,
G01187,연구실,LAB01,기기제어,can you get the zone 4 lights on?,구역 4 조명 켜 줄래?,execute,,D1,T0,none,tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,
G01210,연구실,LAB04,기기제어,I'd like you to make it dimmer.,좀 더 어둡게 해 줬으면 해.,execute,,D1,T0,none,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,
G01212,연구실,LAB05,기기제어,Turn on the test bed switch.,테스트베드 스위치 켜.,execute,,D1,T0,none,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3 LAB05_TestBed_LevelControl_1 LAB05_TestBed_Plug_1 LAB05_TestBed_Plug_2,
G01227,연구실,LAB05,기기제어,could you put the zone 3 light into morning mode?,구역 3 조명 아침 모드로 해 줄 수 있어?,execute,,D1,T0,none,LAB05_TestBed_Light_3,
G01245,연구실,LAB01,기기제어,Set the lights to pink.,조명 전부 분홍색으로 바꿔.,execute,,D1,T0,none,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,
G01266,연구실,LAB01,기기제어,It smells in this room.,방에서 냄새 나.,execute,,D1,T0,none,tc0_01df2e24-81ac-2056-2edd-c6582bab5d52 tc0_efb00b25-259e-1660-fb7b-9ca9b396b6 tc0_efb00b25-259e-1660-fb7b-9ca9b396b694,
G01290,연구실,LAB01,기기제어,I'd like you to switch the light to the dinner scene when I press the button.,내가 버튼을 누르면 조명 저녁 식사 모드로 바꿔 줬으면 해.,ask,,D4,T1,none,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,
